"Next Day Air Saver","Next Day Air Saver"
"No Comment","Sans commentaire"
"No Reason","Sans raison"
"Order creation error","Erreur lors de la création de la commande"
"Parcel Post","Colis postal"
"Priority Mail","Courrier prioritaire"
"Priority Overnight","Lendemain (prioritaire)"
"Required for live Google Checkout transactions. Make sure that this option corresponds to Use Secure URLs in Frontend (""Web"" > ""Secure"").","Obligatoire pour les transactions Google Checkout en direct. Assurez-vous que cette option correspond à Utiliser des URLs sécurisées dans le frontend (""Web"" > ""Sécurité"")"
"Residential","Residential"
"Standard Overnight","Standard Overnight"
"UPS","UPS"
"USPS","USPS"
"Unknown Reason","Raison inconnue"
