"SEO schema is duplicated successfully! You can edit it here.","SEO schema is duplicated successfully! You can edit it here."
"SEO schema not found.","SEO schema not found."
"One or more edited fields affects the way URL is constructed. It is recommended to save previous schema settings as separate obsolete schema when old structure URL may have been indexed by search bots, so that URLs with old structure would be redirected to this schema URLs. Do you want to save previous schema settings as separate obsolete schema?","One or more edited fields affects the way URL is constructed. It is recommended to save previous schema settings as separate obsolete schema when old structure URL may have been indexed by search bots, so that URLs with old structure would be redirected to this schema URLs. Do you want to save previous schema settings as separate obsolete schema?"
"Active - used for link generation and processing","Active - used for link generation and processing"
"Redirect - links are redirected to active schema","Redirect - links are redirected to active schema"
"Disabled - not used","Disabled - not used"
"If changed to 'Active', previously active schema status is set to 'Redirect'.","If changed to 'Active', previously active schema status is set to 'Redirect'."
"Last Updated","Last Updated"
"Schema","Schema"
"Store","Store"
"Internal Name","Internal Name"
"Include Filter Name","Include Filter Name"
"Type","Type"
"Is Page","Is Page"
"Is Parameter","Is Parameter"
"Is Attribute Value","Is Attribute Value"
"Is Category Value","Is Category Value"
"If you change one of the fields affecting URL structure (%s), URLs with old structure will result in 404 'Page not found' pages. If URLs with old structure are already indexed by search bots, it is recommended to create a duplicate of this schema before making such changes, so that URLs with old structure would be redirected to this schema URLs. ","If you change one of the fields affecting URL structure (%s), URLs with old structure will result in 404 'Page not found' pages. If URLs with old structure are already indexed by search bots, it is recommended to create a duplicate of this schema before making such changes, so that URLs with old structure would be redirected to this schema URLs. "
"Canonical Settings","Canonical Settings"
"Canonical URL","Canonical URL"
"Canonical Link Meta Tag on Category Pages","Canonical Link Meta Tag on Category Pages"
"If 'No', canonical URL would be rendered as specified in %s","If 'No', canonical URL would be rendered as specified in %s"
"Canonical Link Meta Tag on Quick Search Page","Canonical Link Meta Tag on Quick Search Page"
"Canonical Link Meta Tag on CMS Pages","Canonical Link Meta Tag on CMS Pages"
"Canonical URL Contains All Applied Filters","Canonical URL Contains All Applied Filters"
"Canonical URL Points to the Page with All Items","Canonical URL Points to the Page with All Items"
"rel=prev and rel=next Paging Hints","rel=prev and rel=next Paging Hints"
"rel=prev and rel=next URLs on Paginated Product List Pages","rel=prev and rel=next URLs on Paginated Product List Pages"
"You can't change status of active schema. However, you can set another 'Redirect' schema as 'Active' (after this active schema status automatically changes to 'Redirect').","You can't change status of active schema. However, you can set another 'Redirect' schema as 'Active' (after this active schema status automatically changes to 'Redirect')."
"Advise to Create SEO Schema Duplicates Before Important Schema Changes","Advise to Create SEO Schema Duplicates Before Important Schema Changes"
"Category","Category"
"page","page"
"Filtered by category","Filtered by category"
"CMS page","CMS page"
"Filtered by attribute","Filtered by attribute"
"value","value"
"Quick search result page","Quick search result page"
"When filtering by category is enabled (Redirect to subcategory = No), this URL key is added before applied category name to distinguish filtering by category from subcategory pages and from attribute values","When filtering by category is enabled (Redirect to subcategory = No), this URL key is added before applied category name to distinguish filtering by category from subcategory pages and from attribute values"
"Added before filter/attribute value(s)/option(s) if showing filter name in URL is enabled","Added before filter/attribute value(s)/option(s) if showing filter name in URL is enabled"
"Always Added before decimal value range","Always Added before decimal value range"
"Only applicable to attribute-based filters","Only applicable to attribute-based filters"
"Category Separator","Category Separator"
"Sample URL","Sample URL"
"Demonstrates how URL separators and parameters/filters of different kind appear in URL","Demonstrates how URL separators and parameters/filters of different kind appear in URL"
"Used when filtering by category (Redirect to Subcategory Page = No) to separate 2 or more subcategories","Used when filtering by category (Redirect to Subcategory Page = No) to separate 2 or more subcategories"
"Accent Insensitive (Deprecated)","Accent Insensitive (Deprecated)"
"Additional Toolbar Modes","Additional Toolbar Modes"
"Product list modes in addition to 'grid' and 'list'. If more than one, separate them with ',', without spaces","Product list modes in addition to 'grid' and 'list'. If more than one, separate them with ',', without spaces"
"Additional Sort By Options","Additional Sort By Options"
"Sort by options in addition to sortable attributes defined in Catalog->Attributes->Manage Attributes. If more than one, separate them with ',', without spaces","Sort by options in addition to sortable attributes defined in Catalog->Attributes->Manage Attributes. If more than one, separate them with ',', without spaces"
